"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0004022774","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","2232","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","5","長期時系列表 エンジニアリング業の受注高、事業所数及び常用従業者数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","エンジニアリング業の受注高、事業所数及び常用従業者数　四半期・伸び率","注１：２００２年１月分、２００４年１月分、２００６年１月分、２０１１年１月分、２０１６年１月分、２０１８年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００７年１月分、２００８年１月分、２０１４年１月分、２０１７年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注３：２００８年７月分より新規業種の拡充を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022775","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","6696","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","5","長期時系列表 エンジニアリング業の受注高、事業所数及び常用従業者数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","エンジニアリング業の受注高、事業所数及び常用従業者数　月次・伸び率","注１：２００２年１月分、２００４年１月分、２００６年１月分、２０１１年１月分、２０１６年１月分、２０１８年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００７年１月分、２００８年１月分、２０１４年１月分、２０１７年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注３：２００８年７月分より新規業種の拡充を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022776","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","176","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022777","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","165","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022778","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","704","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022779","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","2112","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022780","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","176","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年次・伸び率","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022781","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","165","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　年度次・伸び率","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022782","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","704","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　四半期・伸び率","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022783","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","2112","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","6","長期時系列表 インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","インターネット附随サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","注：２００９年１月分、２０１０年１月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、１０月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022784","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","112","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022785","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","105","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022786","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","448","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022787","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","1344","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022788","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","112","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　年次・伸び率","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022789","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","105","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　年度次・伸び率","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022790","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","448","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　四半期・伸び率","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022791","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","1344","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","7","長期時系列表 機械設計業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","機械設計業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","注１：２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分より調査票改正に伴い「コンサルティング」を「その他」に統合しました。なお、「コンサルティング」はこれまでも「その他」に含めていたため、本表から削除しました。<br>注３：２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022792","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","192","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年次・実数","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022793","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","180","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年度次・実数","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022794","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","768","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　四半期・実数","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022795","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","2304","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　月次・実数","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022796","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","192","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年次・伸び率","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022797","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","180","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　年度次・伸び率","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022798","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","768","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　四半期・伸び率","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022799","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","2304","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","8","長期時系列表 自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","自動車賃貸の売上高、契約台数、契約高、事業所数及び常用従業者数　月次・伸び率","注１：２００９年１月分、２０１０年１月分、２０１２年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１３年１月分、２０１４年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022800","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","128","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","9","長期時系列表 環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　年次・実数","注１：２００９年１月分、２０１２年１月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022801","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","120","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","9","長期時系列表 環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　年度次・実数","注１：２００９年１月分、２０１２年１月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022802","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","512","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","9","長期時系列表 環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　四半期・実数","注１：２００９年１月分、２０１２年１月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022803","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","1536","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","9","長期時系列表 環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","環境計量証明業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","注１：２００９年１月分、２０１２年１月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
